"","Estimate","Std. Error","t value","Pr(>|t|)","PAdj"
"IL6",-0.000222155693348757,0.00141077404822562,-0.157470782531171,0.874891281115607,0.95645359974092
"FN1",-0.0012189959753445,0.000871003627397199,-1.39953030848701,0.161824244647809,0.455245115859826
"PM20D1",-0.000454371790195245,0.000313713325404143,-1.44836624204566,0.147686711283395,0.435009039109607
"LOC644838",0.000576548935800939,0.000231304837724576,2.4925935033294,0.0127696061520001,0.128524006155028
"DA778026",-0.000686701686785244,0.000266545689015166,-2.57630010570597,0.0100644988998777,0.11481821591396
"PSEN2",-0.000324694994849886,0.000866392407375485,-0.374766667027319,0.707877621486147,0.883791899037963
"N58788",6.37519189070616e-05,0.000244014648760447,0.261262671035984,0.793919479126057,0.92342555997388
"COG5",-0.00208678849847144,0.000709802372096574,-2.93995706482017,0.0033239227281346,0.064731476755279
"TFF2",0.0017045921413092,0.000910654294344723,1.87183232088723,0.061389905526643,0.285268729571555
"BP417745",0.000145321253912002,0.000223449337474965,0.650354373631936,0.515545337142703,0.776968815356138
"COL1A2",-0.00103954918519607,0.00209086942476767,-0.497185129249082,0.619118495758762,0.836105049027351
"DNAJC5",-0.000345200756605831,0.000695000919917678,-0.496691078691982,0.619466834759518,0.836251056973017
"CD34",0.00240353531324236,0.00131461159522816,1.82832353066627,0.0676644324695045,0.300227037585012
"DNAJC25",-0.000626563000405835,0.000592607505101025,-1.05729845641935,0.29051555763061,0.602287145511545
"NCAM1",0.000335629211256687,0.000662273499342787,0.5067833932503,0.612368132772135,0.833009822145595
"MAB21L2",0.000176697788368357,0.000275146434251026,0.642195450758227,0.520827077607911,0.779481281608498
"MYLK4",-0.000373751062010188,0.000279834839143262,-1.33561304644718,0.181842599756395,0.480963975736318
"GPRC6A",-0.000220863987998673,0.000242445348463187,-0.910984637975883,0.362423972565866,0.664725828954165
"LOXHD1",-0.000172070459681947,0.000341663540298239,-0.503625465953277,0.614585476948683,0.834398159122116
"TEAD4",-0.00209373818973803,0.000967346329286649,-2.16441426028051,0.0305620899311846,0.201197932963078
"MEIS1",0.00144687645561661,0.000946362762521662,1.52888143206448,0.126467421606593,0.403987530219918
"PERP",-0.00335897401322137,0.00152038501276079,-2.20929171560431,0.0272783523742016,0.190300283611378
"BM055010",-1.74874724825516e-05,0.000245629678097525,-0.0711944607752502,0.943250803346938,0.979967408908897
"FLJ42709",0.000369347701519424,0.000242823492880948,1.52105423218053,0.128419744429872,0.406565198423687
"DB298158",-0.000154239869448284,0.000219171907210793,-0.703739231049995,0.481685106891122,0.754739112958003
"FCGR3A",-0.000416453977429004,0.000329453348603813,-1.26407571570873,0.206364542500788,0.513918361947797
"TUBB3",-0.0016122400321411,0.00228539073795137,-0.705454872713066,0.480617384663033,0.753766564449317
"LOC283674",0.000307600130165592,0.000236703887570307,1.29951448336152,0.193931823286813,0.497224495422041
"TBC1D16",0.000834730377454277,0.00108275458710756,0.770932201436478,0.440847077775576,0.726523850799878
"U2AF1L4",7.14460793784484e-05,0.000568257563089041,0.125728338730889,0.8999608399874,0.965069782996521
"SPTBN5",0.00127333775607672,0.000672694106419449,1.89289268915157,0.0585304933366994,0.278949452930706
"SGTB",-0.000947808665437976,0.000309233734166555,-3.06502351042813,0.00220846904643486,0.0521524054389809
"UBE2E1",-0.00128294648632799,0.00108048179285847,-1.18738371604938,0.235231075752776,0.547150557437265
"N52083",0.00048449497957765,0.000247702059209164,1.95595862676513,0.0506226409813614,0.258719067834273
"KIR-K36",-0.000310365032867776,0.000281582248075625,-1.10221803749653,0.270512464314517,0.583194526268791
"BM668270",-0.00079694320476882,0.000278785197371478,-2.85862812044106,0.00430315460116894,0.0741273882951785
"MAT1A",0.000464876012750445,0.000478511604322712,0.971504156954424,0.331426235493217,0.638736696205692
"PDZRN3",-0.000511839459812832,0.00061326752245581,-0.834610412374664,0.404046512748262,0.697295001604082
"ICA1",0.000492640366850858,0.0012173208957685,0.404692278398666,0.685751222521971,0.873174458536431
"ARHGEF25",-0.000491995865903596,0.000315590714679574,-1.55896812871421,0.119177592545156,0.393730714776541
"BC043372",0.000741209216188714,0.000272714149285194,2.71789790933651,0.00663204642556774,0.092921169989899
"NBPF8",-0.000280088213884026,0.000504242900926989,-0.555462879832554,0.57864628579515,0.81322238209133
"ERBB2",0.00460658657987936,0.00245771121163049,1.87434006000374,0.0610434661097585,0.284446128920026
"ZFP64",-0.000443962085138444,0.000382074206200865,-1.16197868878132,0.245396309032333,0.557766743633979
"MAGEB5",0.000432796498822033,0.00022278903229067,1.94262928642451,0.0522148509514898,0.262615374197297
"KCNK4",-0.00181318604710129,0.000584428264413391,-3.10249547721865,0.00194841500267198,0.0482509926677955
"NDUFV3",0.000163844470633876,0.000508029637413165,0.322509669845553,0.747103615731728,0.902652427198839
"ST13",-0.00204188171286142,0.000970292052247587,-2.10439909111035,0.0354803216891362,0.216503690228105
"RNF170",0.000861051268061455,0.000790628755547354,1.08907152948839,0.276266368633702,0.588630353738517
"DCTN6",-0.00134530950119411,0.00111603468366059,-1.20543700020281,0.228191172812505,0.53917762552268
"AI745199",-0.000713226236064157,0.000272717919372314,-2.61525255731532,0.00898971986850631,0.109153556460017
"YJEFN3",0.000755088255461486,0.000352960792182857,2.13929782623079,0.032544106216986,0.207225827273822
"KLHL18",0.000306637646645348,0.000428048441364043,0.716362021242734,0.473859645793196,0.749513945780125
"CF890803",0.000416351166027197,0.000230838548495794,1.80364661249281,0.071451846033652,0.307621657976684
"TAS2R7",0.000547093017552834,0.000259720166121416,2.10647107509193,0.0352998845693999,0.216030157603892
"TRIM61",0.00087182116646627,0.000522095722627604,1.66984927989559,0.0951209605641951,0.351352471965427
"C12orf12",4.5740354784383e-05,0.000266442531460383,0.171670620803961,0.863715547979953,0.951363760483456
"CK300884",9.42420736340665e-05,0.000232906082026952,0.40463552009415,0.685792941482897,0.873174458536431
"CLSTN2",0.000961532070383109,0.0018359986564763,0.523710661220477,0.600543492061901,0.826580635855771
"SAA2",1.40369767902097e-05,0.000655588521794547,0.0214112607581752,0.982919935303842,0.994221617346064
"BC041434",0.000451681420833949,0.000225103644857833,2.00654867725138,0.0449452620536349,0.243491806519114
"RAPGEF3",0.00216557286480907,0.000939920855308175,2.3039949082724,0.0213349706611603,0.168031856842649
"LOC387720",0.000645296557604127,0.00024876071772003,2.59404524765193,0.00956142523334304,0.111728342410838
"SET",0.000528473832331617,0.000952021336276357,0.555107130685367,0.578889527346453,0.813376001982262
"DSC1",-0.000174991858069514,0.000429788185829833,-0.407158372051667,0.683939501146145,0.872532211084722
"OR2A14",-0.000456395627085844,0.000271583290176162,-1.68049966104249,0.0930315524997805,0.34780498179114
"CNTN4",-0.000112677003764102,0.000706642466278416,-0.159454050868926,0.873328830553207,0.955867578737184
"CD200R1",0.000677068659568707,0.000444700336907821,1.5225278763597,0.128050395672859,0.406122598413155
"SUMO1P3",-0.00350081778539261,0.00114432650451884,-3.05928226914977,0.0022510147880737,0.052692342320634
"CDH7",-0.000500742913791572,0.000577514696038323,-0.867065231805537,0.386020442198258,0.68282219735453
"FANCB",-0.000854865780928174,0.000431507966650344,-1.98111239420263,0.0477288020722432,0.252247052023548
"METTL5",-0.00181091420470101,0.00111727554773483,-1.62083042842249,0.105227045993112,0.370699596869526
"C19orf60",0.000501038951838009,0.0004106653957111,1.22006615865557,0.22259768887181,0.532992088280267
"RAB40AL",0.000197205895160556,0.000244648885889043,0.806077225505928,0.420303514960211,0.709866558343898
"CCDC109A",2.32746927684118e-05,0.000583613072707989,0.0398803485679583,0.968192887445842,0.988708890994528
"AI539445",0.000421398936772304,0.000230005695301206,1.83212392293355,0.0670961081221756,0.298793487339396
"KLK12",-0.00152954660925165,0.00168023389759268,-0.910317671511727,0.362775411246571,0.665035361780489
"HMMR",-0.00407148589511373,0.00123326130820272,-3.30139757732874,0.00098063567132681,0.0332899854983794
"CABLES1",0.00030610921128416,0.000793922548211198,0.385565584418606,0.699863435417277,0.879557151840694
"IP6K3",5.35278182655451e-06,0.000446518632811157,0.0119878129001132,0.990436650676202,0.997466166974442
"ASPN",-0.000166925874953753,0.000246964532966823,-0.675910313713663,0.499183369517477,0.766640643523502
"FOXI1",0.000528313056356788,0.000679406144559961,0.777610065182684,0.436899880603704,0.723603363729427
"SH3RF3",0.000263944261368878,0.000514083947241174,0.513426382569097,0.607715345164922,0.830088928375109
"C11orf68",0.000302317255316202,0.00056883760296101,0.531464962482312,0.595161400206658,0.823673022738413
"TPP2",-0.000561735015529408,0.000559722127724078,-1.00359622695911,0.315706537350135,0.625254949784467
"PPA1",-0.00137100475912423,0.0011583555315624,-1.18357854887178,0.23673433291292,0.548618245260228
"AI479383",0.000241522415112956,0.000249462743302203,0.968170284331286,0.333087829134596,0.63974115026844
"TMEM218",-0.000645822126572479,0.000809001078558553,-0.798295754714172,0.424802917269733,0.712969039743017
"AU310952",0.000236115876740672,0.000230622344098511,1.02382047005738,0.30605599059108,0.617021017454544
"C4orf41",-0.0026071388564102,0.000833778380118502,-3.12689668930928,0.00179452769463368,0.0460790841547246
"KIAA0319L",0.000613045925156053,0.000966842658388203,0.634070000777629,0.526114734625022,0.782840364768951
"TCEA3",-0.00234068960641848,0.00153247478421953,-1.52739192221721,0.126837154289618,0.40447378023444
"C1orf138",-0.000124677161489025,0.000267068658826963,-0.466835614619255,0.640673309185044,0.848889521952104
"TAF6",-0.00202089990657082,0.000941057294899887,-2.1474780733577,0.0318868098003191,0.205332601451401
"CEP170L",-0.000176839783498908,0.000387577469690653,-0.456269513395744,0.648250564496667,0.852624264892038
"BF516476",-0.000151896885072441,0.000225008409727864,-0.67507203511261,0.499715655615439,0.766721514673027
"ELFN2",5.33388122368871e-05,0.000489470709688761,0.108972429158843,0.913236358016228,0.970550114359084
"BX095930",7.73523108584854e-05,0.000226513720284146,0.341490620353823,0.732773643303348,0.896082106690219
"HMGN2",-0.00249904491675946,0.00105579001798299,-2.36699047556229,0.0180374014447004,0.153737460092501
"NMI",-0.00521191513410931,0.00132592844071259,-3.93076652862826,8.78412839994789e-05,0.0107295069217308
"PLA2G2F",-0.000248141152207862,0.000250467145710973,-0.990713378808591,0.321957104457994,0.631119839227125
"AF257770",-0.00020413089835195,0.000305623561594843,-0.667916103348606,0.50427174161534,0.769991474771161
"BX093803",0.000119111376424743,0.000282275374899675,0.421968712173625,0.673097637700319,0.866686564622529
"MRC2",-7.13443833215083e-05,0.000471859272662645,-0.151198434480095,0.879835923107698,0.957629002192938
"LOC645212",0.000859860441413291,0.000404308585275604,2.12674296992025,0.0335754915023388,0.210271800804161
"DNAJA2",-0.000576650050922481,0.000776824613890497,-0.742316915055638,0.457991029745649,0.739369225871012
"AA813722",0.000132730188479858,0.000235792374235284,0.56291128544901,0.573564552715136,0.809441189584897
"OTOP2",0.000249323930583765,0.000227311505482743,1.0968381475204,0.272857093829576,0.585710153491818
"FBXO9",0.00154839039088313,0.000663579225715332,2.33339190089018,0.0197358781216485,0.160600123820324
"FAM86B1",4.14088780046818e-05,0.000814993732793806,0.0508088299804856,0.95948342395415,0.985493243506974
"CD5L",0.000617258784720424,0.000320543830046671,1.92566110110605,0.0543021639885505,0.267752960759409
"BRWD3",-0.000991820732369376,0.000390026338897051,-2.54295834269585,0.0110739109743848,0.120253592969612
"U79293",0.00413445889198664,0.00286459048298945,1.44329841090304,0.149108329479299,0.437202679929847
"GNG4",0.00030141470935135,0.00148533220643555,0.202927471743628,0.839214379841267,0.941180780926547
"ZNRD1",-0.00103410276806066,0.000730138413121678,-1.41631059190462,0.156855522794861,0.448305815090919
"NDUFV2",-0.00114322421353917,0.000723065457539267,-1.58107983394724,0.114033352210791,0.384289316166566
"BF511166",0.000136722386733714,0.000232769166627568,0.58737327075828,0.55702582156372,0.801180806272266
"DLL1",0.00024926728933035,0.000996600629690877,0.25011753144052,0.802524656309746,0.926996626135566
"BX640705",-0.000100611803374871,0.000247976121825627,-0.40573182060497,0.684987299256742,0.873046211009378
"IL25",-0.000479493927545255,0.000341660268240977,-1.40342314315302,0.160661095183617,0.453543740434938
"LACTB2",-0.000737754850346779,0.00112037919956615,-0.658486743267337,0.510308609924978,0.773710329765055
"MYOM2",0.000302480091451979,0.00116600423786019,0.259415945183081,0.795343635070214,0.923781396539131
"KIAA0825",-4.94830069141873e-05,0.000323469913272934,-0.152975608808585,0.878434449235409,0.957258345259421
"ZFHX3",0.00171192936230183,0.00107113470304819,1.5982390986214,0.110163167629347,0.379160461693775
"AA001128",-0.000238484155765128,0.000231684459288744,-1.02934895373327,0.303452351258063,0.61464554114513
"CHST13",0.000271915323319262,0.000873748332707373,0.311205541848317,0.755679971379184,0.906557527442935
"CAMK2N1",0.00586849030001844,0.00217495614779345,2.69821086092801,0.00703566134643706,0.0962093129573391
"AX747691",0.000635819082406678,0.000252359095792168,2.51950134949885,0.0118370351761367,0.124343498633539
"MYST1",0.0019998659810429,0.000872871783291627,2.29113372585071,0.0220693593684215,0.171105997165032
